Timestamp,MachineID,Plant,Temperature,Vibration,Pressure,EnergyConsumption,ProductionUnits,DefectCount,MaintenanceFlag,Hour,Plant_Hour,temperature_mean,Temperature std_dev,vibration mean,vibration std dev,pressure mean,presure std dev,Anomaly,Temperature Z ,Vibration Z,Pressure Z,Condition Index
07-02-2025 08:00,141,Plant_A,63.1038182,4.433711513,33.97673661,356.7914275,175,5,0,8,Plant_A_8,69.70657457,10.5043379,5.027728342,1.431908302,30.4377186,5.00537285,Normal,-0.628574256,-0.414842786,0.707043834,-0.112124402
07-02-2025 09:00,147,Plant_C,69.09297004,3.926482496,32.86833461,227.828842,58,2,0,9,Plant_C_9,69.23174726,8.975573022,5.151517069,1.548076606,29.8577388,4.916904737,Normal,-0.015461656,-0.791326842,0.612294923,-0.064831192
07-02-2025 10:00,137,Plant_C,75.27851757,6.029520563,33.71975016,240.0138332,198,2,0,10,Plant_C_10,69.80814314,10.79679433,4.90440265,1.560019142,29.89932755,4.916878617,Normal,0.50666654,0.721220582,0.777001612,0.668296245
07-02-2025 11:00,136,Plant_C,68.42496383,4.583475684,30.1042492,225.6648425,62,1,0,11,Plant_C_11,71.77146423,9.629606023,4.907383534,1.423727226,29.88101922,4.803595559,Normal,-0.347522047,-0.227506958,0.046471436,-0.176185856
07-02-2025 12:00,130,Plant_C,72.18728803,4.337308985,36.39598775,238.153829,128,2,0,12,Plant_C_12,69.63177806,10.3117806,5.278681145,1.462362957,30.27829912,5.515704391,Normal,0.247824315,-0.643733593,1.109140047,0.23774359
07-02-2025 13:00,129,Plant_B,80.04017773,6.178130308,25.01138457,259.800442,70,2,0,13,Plant_B_13,69.89461065,9.740478955,4.990573274,1.691357177,29.97253808,4.999224567,Normal,1.041588111,0.702132613,-0.992384609,0.250445372
07-02-2025 14:00,114,Plant_C,74.12687899,6.668737906,32.59206028,285.3899709,61,0,0,14,Plant_C_14,70.02000147,9.539425818,5.090184226,1.498400285,30.16800164,4.705172107,Normal,0.430516218,1.053492646,0.515190217,0.666399693
07-02-2025 15:00,137,Plant_B,78.59008477,6.43484371,38.67674015,285.5943069,179,2,0,15,Plant_B_15,69.99696622,9.81808611,5.070658381,1.550165702,29.98411846,4.863806274,Normal,0.875233569,0.880025489,1.787205574,1.180821544
07-02-2025 16:00,140,Plant_A,81.24795165,2.737643731,40.96593503,223.3916063,184,1,0,16,Plant_A_16,69.76457785,9.482072136,4.936084874,1.419538536,30.00870933,4.743120844,Normal,1.211061636,-1.548701277,2.310129989,0.657496783
07-02-2025 17:00,142,Plant_A,41.46036891,5.01450465,29.91706292,255.6697328,171,8,0,17,Plant_A_17,70.00539996,9.62484479,4.951220563,1.585119075,30.01788406,5.405554536,Normal,-2.965765337,0.03992387,-0.018651397,-0.981497621
07-02-2025 18:00,102,Plant_B,56.94329248,3.720651668,26.48774459,216.5738552,173,6,0,18,Plant_B_18,69.49478453,10.00403475,4.970398434,1.51358465,29.95643959,4.844068283,Normal,-1.254642987,-0.825686734,-0.716070626,-0.932133449
07-02-2025 19:00,103,Plant_A,66.1873006,4.605254797,28.31578872,205.4082179,137,2,0,19,Plant_A_19,69.84150867,9.635253612,4.821412477,1.404049517,30.56182925,4.932201592,Normal,-0.379253958,-0.153953032,-0.455382954,-0.329529981
07-02-2025 20:00,128,Plant_C,58.95313511,6.449926073,29.00973781,226.2097492,96,4,0,20,Plant_C_20,70.63884333,10.50754173,5.211311034,1.5074221,29.7761195,4.92380981,Normal,-1.112125796,0.821677644,-0.155648109,-0.148698754
07-02-2025 21:00,148,Plant_B,74.22248328,4.420296377,36.41871141,229.4134072,173,3,0,21,Plant_B_21,69.21660832,9.779022346,4.988440543,1.524855079,29.77356333,5.205450079,Normal,0.511899327,-0.372588959,1.276575123,0.47196183
07-02-2025 22:00,103,Plant_A,67.56352245,5.244657645,24.53763955,252.5160006,79,3,0,22,Plant_A_22,69.92974993,9.751110512,4.90406155,1.476241908,30.46123454,5.121647011,Normal,-0.242662359,0.230718348,-1.156580095,-0.389508035
07-02-2025 23:00,148,Plant_B,61.49241939,6.452246187,34.35475391,309.1464693,176,1,0,23,Plant_B_23,70.56202386,9.498755631,5.073385642,1.543092467,29.99549102,4.62918801,Normal,-0.954820275,0.893569617,0.941690611,0.293479984
08-02-2025 00:00,138,Plant_A,82.31496224,5.145986217,26.92122465,274.253377,161,2,0,0,Plant_A_0,70.54999773,10.49563554,5.077785611,1.369782351,29.95081063,4.896091056,Normal,1.120938743,0.049789374,-0.618776477,0.18398388
08-02-2025 01:00,105,Plant_C,50.49011572,3.397318364,27.00673517,186.2461877,158,4,0,1,Plant_C_1,69.66442262,10.26211499,4.951158023,1.635103852,30.44203816,5.634440349,Normal,-1.868455666,-0.950300287,-0.609697286,-1.142817746
08-02-2025 02:00,136,Plant_A,72.01652503,4.371612679,31.91831017,285.6517725,73,1,0,2,Plant_A_2,69.75589442,10.17563848,4.960897012,1.515682073,29.43957917,4.711905633,Normal,0.222161057,-0.388791517,0.526057014,0.119808851
08-02-2025 03:00,105,Plant_B,73.72659955,4.066451821,28.37908849,259.8775405,149,2,0,3,Plant_B_3,69.02431075,9.613041986,4.878057198,1.476730434,29.86624156,5.047470995,Normal,0.48915721,-0.549596161,-0.294633306,-0.118357419
08-02-2025 04:00,144,Plant_C,79.83628014,2.994833951,34.60792523,236.2694948,68,8,0,4,Plant_C_4,69.53871031,10.56763131,5.018311107,1.49013259,30.0224288,5.155061979,Normal,0.974444465,-1.357917524,0.889513346,0.168680096
08-02-2025 05:00,123,Plant_B,67.2392046,8.691638461,25.682874,279.467584,142,4,0,5,Plant_B_5,69.6610484,9.962372385,5.045647405,1.47810377,29.74163087,4.868016415,Normal,-0.243099104,2.466667855,-0.833759897,0.463269618
08-02-2025 06:00,140,Plant_C,67.00223402,3.652398234,29.33253724,189.4719131,182,3,0,6,Plant_C_6,69.65906801,9.592568437,4.982886436,1.474230572,30.02414099,4.999944725,Normal,-0.276967947,-0.902496683,-0.13832228,-0.439262303
08-02-2025 07:00,148,Plant_B,72.42840512,4.906259142,23.43266414,215.3038277,124,2,0,7,Plant_B_7,69.45952426,10.21893043,5.033684647,1.384431978,30.45160553,5.138927362,Normal,0.290527554,-0.092041723,-1.365837827,-0.389117332
08-02-2025 08:00,146,Plant_B,67.43042663,4.343154304,31.21624114,221.6691586,67,3,0,8,Plant_B_8,69.98509404,9.381026635,4.995888051,1.59046444,29.83693972,5.259500418,Normal,-0.272322797,-0.41040449,0.262249512,-0.140159258
08-02-2025 09:00,127,Plant_C,60.49530838,5.670552703,34.65891313,211.0182442,61,5,0,9,Plant_C_9,69.23174726,8.975573022,5.151517069,1.548076606,29.8577388,4.916904737,Normal,-0.973357229,0.335277746,0.97646275,0.112794422
08-02-2025 10:00,142,Plant_A,55.09178926,3.878202583,28.91671946,203.2316722,57,3,0,10,Plant_A_10,70.67538897,10.36484873,5.015488189,1.606991672,29.97786208,4.808496682,Normal,-1.50350479,-0.707710952,-0.220680744,-0.810632162
08-02-2025 11:00,124,Plant_A,67.33787198,4.304903793,31.06725253,243.0207925,133,3,0,11,Plant_A_11,69.60283438,10.10263138,4.857118154,1.535582355,29.88804306,4.649940654,Normal,-0.224195293,-0.359612338,0.253596671,-0.11007032
08-02-2025 12:00,127,Plant_B,74.15653593,5.970653543,26.05241431,237.6296192,127,1,0,12,Plant_B_12,70.58093072,9.615995438,5.035796865,1.516313077,30.074257,5.294021462,Normal,0.37183932,0.616532754,-0.759695199,0.076225625
08-02-2025 13:00,130,Plant_C,76.91578902,3.815482182,23.32211958,260.465202,177,0,0,13,Plant_C_13,69.25615063,9.692918335,4.8893469,1.601409755,30.07269774,4.984930789,Normal,0.790230364,-0.670574608,-1.354196969,-0.411513738
08-02-2025 14:00,137,Plant_B,73.3625133,3.685771132,34.72492312,257.3414014,56,3,0,14,Plant_B_14,70.13102975,10.32116315,5.062987935,1.629798156,30.02148922,5.383280115,Normal,0.313092963,-0.845022924,0.87371153,0.11392719
08-02-2025 15:00,145,Plant_C,69.70056363,8.764023654,38.76229251,151.9521852,183,4,0,15,Plant_C_15,69.43299306,10.06097218,4.955177281,1.727204919,29.47925237,4.982482978,Normal,0.026594903,2.205208155,1.863135345,1.364979467
08-02-2025 16:00,133,Plant_B,57.94941412,6.57984704,24.77276056,245.6619456,68,3,0,16,Plant_B_16,70.40836544,10.45942488,5.083648484,1.50878129,29.87473942,4.653709552,Normal,-1.191169827,0.991660333,-1.09632516,-0.431944885
08-02-2025 17:00,141,Plant_B,82.15448301,2.72230108,33.58385371,232.0948457,174,3,0,17,Plant_B_17,71.01261221,9.684919563,5.028865904,1.535132566,30.50632513,5.299360413,Normal,1.150435037,-1.502518334,0.580735851,0.076217518
08-02-2025 18:00,138,Plant_B,73.17923091,5.885061858,34.42285047,203.8905969,132,6,0,18,Plant_B_18,69.49478453,10.00403475,4.970398434,1.51358465,29.95643959,4.844068283,Normal,0.36829604,0.604302788,0.922037141,0.631545323
08-02-2025 19:00,132,Plant_A,60.01520004,4.460509506,32.67786476,271.647753,157,5,0,19,Plant_A_19,69.84150867,9.635253612,4.821412477,1.404049517,30.56182925,4.932201592,Normal,-1.019828748,-0.257044332,0.429024539,-0.282616181
08-02-2025 20:00,148,Plant_C,73.48092059,3.069105438,31.71703623,187.9086468,128,4,1,20,Plant_C_20,70.63884333,10.50754173,5.211311034,1.5074221,29.7761195,4.92380981,Normal,0.27047975,-1.42110534,0.39419003,-0.252145187
08-02-2025 21:00,142,Plant_B,70.32278724,6.510717399,27.11742464,274.5112155,122,1,0,21,Plant_B_21,69.21660832,9.779022346,4.988440543,1.524855079,29.77356333,5.205450079,Normal,0.113117537,0.998309202,-0.510261102,0.200388546
08-02-2025 22:00,116,Plant_B,73.25215546,6.155117251,30.65923301,228.9428975,153,2,0,22,Plant_B_22,69.49776395,9.518679555,5.244461052,1.531289123,29.75883532,5.023245805,Normal,0.394423564,0.594699059,0.179246194,0.389456272
08-02-2025 23:00,138,Plant_C,70.59084886,6.343521263,37.97635655,265.4141577,58,4,0,23,Plant_C_23,69.85359948,10.24925311,4.977826753,1.405864753,29.81785262,4.838082945,Normal,0.07193201,0.971426666,1.68630923,0.909889302
09-02-2025 00:00,106,Plant_B,63.98196974,6.094250503,32.8181572,282.2996888,124,4,0,0,Plant_B_0,69.35641215,9.549780266,4.887304878,1.537361341,29.99575558,4.611614179,Normal,-0.562781788,0.785076087,0.612020328,0.278104876
09-02-2025 01:00,126,Plant_A,78.6337105,5.082551073,36.22449339,259.2953384,90,4,0,1,Plant_A_1,70.0679844,10.03369148,5.005595568,1.56592091,29.84342144,5.277661089,Normal,0.853696381,0.049143929,1.209071943,0.703970751
09-02-2025 02:00,113,Plant_A,68.4141838,4.429255472,29.82820986,249.3962857,67,3,0,2,Plant_A_2,69.75589442,10.17563848,4.960897012,1.515682073,29.43957917,4.711905633,Normal,-0.131855178,-0.350760591,0.082478454,-0.133379105
09-02-2025 03:00,126,Plant_B,55.48954193,4.800419495,31.73324419,272.6875078,176,4,0,3,Plant_B_3,69.02431075,9.613041986,4.878057198,1.476730434,29.86624156,5.047470995,Normal,-1.407958983,-0.052574053,0.369888729,-0.363548102
09-02-2025 04:00,107,Plant_C,70.68994239,5.642959364,28.62801812,242.4062035,131,4,0,4,Plant_C_4,69.53871031,10.56763131,5.018311107,1.49013259,30.0224288,5.155061979,Normal,0.108939463,0.419189716,-0.270493486,0.085878564
09-02-2025 05:00,118,Plant_B,73.30868212,3.272134066,29.67854996,298.5033744,132,1,0,5,Plant_B_5,69.6610484,9.962372385,5.045647405,1.47810377,29.74163087,4.868016415,Normal,0.366141073,-1.199857125,-0.012958235,-0.282224763
09-02-2025 06:00,130,Plant_B,55.53719884,6.133455553,37.31584091,291.7527063,159,5,0,6,Plant_B_6,70.7631374,10.01668159,5.015230181,1.496378679,30.10426032,5.31540556,Normal,-1.520058157,0.747287694,1.356731957,0.194653831
09-02-2025 07:00,104,Plant_A,73.5190385,8.113855422,29.26588196,273.8686321,93,2,0,7,Plant_A_7,69.27674123,11.06488423,5.100962225,1.468665563,30.23823511,5.062391899,Normal,0.383401867,2.051449475,-0.19207386,0.747592494
09-02-2025 08:00,112,Plant_A,64.355293,4.736981361,32.8634976,259.6285184,107,4,0,8,Plant_A_8,69.70657457,10.5043379,5.027728342,1.431908302,30.4377186,5.00537285,Normal,-0.5094354,-0.203048604,0.484635025,-0.07594966
09-02-2025 09:00,124,Plant_A,64.87771136,4.706919926,35.1178733,262.0823136,144,4,0,9,Plant_A_9,70.35933564,9.138365117,5.090360133,1.368954302,29.85478625,4.867043686,Normal,-0.59984737,-0.280097156,1.08137247,0.067142648
09-02-2025 10:00,149,Plant_C,62.74749689,4.922535978,18.44328262,289.1980569,118,2,0,10,Plant_C_10,69.80814314,10.79679433,4.90440265,1.560019142,29.89932755,4.916878617,Normal,-0.65395765,0.011623785,-2.329942596,-0.99075882
09-02-2025 11:00,124,Plant_B,63.42167725,5.540388766,29.49716228,214.1198805,56,4,0,11,Plant_B_11,69.32754036,10.26216162,4.88660319,1.440743534,30.19946533,4.622148094,Normal,-0.575498938,0.453783453,-0.151943001,-0.091219495
09-02-2025 12:00,120,Plant_B,72.11480511,6.630130137,31.91012489,306.9985379,168,6,0,12,Plant_B_12,70.58093072,9.615995438,5.035796865,1.516313077,30.074257,5.294021462,Normal,0.159512803,1.051453882,0.346781346,0.519249344
09-02-2025 13:00,136,Plant_A,81.69197312,5.039328107,37.58725271,198.6077863,113,2,0,13,Plant_A_13,69.6274856,10.36265999,5.095856347,1.430758025,30.50107275,5.188700716,Normal,1.164226901,-0.039509294,1.365694487,0.830137365
09-02-2025 14:00,120,Plant_C,74.53069885,4.516943281,37.83680298,193.3249764,121,5,0,14,Plant_C_14,70.02000147,9.539425818,5.090184226,1.498400285,30.16800164,4.705172107,Normal,0.472847891,-0.38256863,1.629866274,0.573381845
09-02-2025 15:00,148,Plant_B,67.09774078,5.235456394,25.89594623,270.8886259,147,1,0,15,Plant_B_15,69.99696622,9.81808611,5.070658381,1.550165702,29.98411846,4.863806274,Normal,-0.295294359,0.106309934,-0.840529413,-0.343171279
09-02-2025 16:00,135,Plant_B,77.86083069,4.728309782,33.54349566,259.2319297,74,2,0,16,Plant_B_16,70.40836544,10.45942488,5.083648484,1.50878129,29.87473942,4.653709552,Normal,0.712511953,-0.235513725,0.788350926,0.421783051
09-02-2025 17:00,137,Plant_B,77.46711581,7.339855514,34.89615607,265.6071902,138,2,0,17,Plant_B_17,71.01261221,9.684919563,5.028865904,1.535132566,30.50632513,5.299360413,Normal,0.66644886,1.505400681,0.828369953,1.000073164
09-02-2025 18:00,103,Plant_C,66.05058482,4.771411731,37.89702423,192.241208,110,0,0,18,Plant_C_18,71.0073076,10.46970167,5.091081303,1.520235406,30.03767397,4.56090656,Normal,-0.473434959,-0.210276363,1.723199139,0.346495939
09-02-2025 19:00,111,Plant_B,71.40311732,2.479885758,31.81777192,156.640212,97,1,0,19,Plant_B_19,71.06100577,10.3756073,4.816544931,1.531419644,29.19577049,5.085044455,Normal,0.032972677,-1.52581246,0.51562999,-0.325736597
09-02-2025 20:00,101,Plant_B,74.83454418,5.4328032,28.99654604,251.0488902,89,3,0,20,Plant_B_20,69.17855886,9.900941467,4.886566316,1.577796295,29.8127888,5.133076648,Normal,0.571257324,0.346202413,-0.159016281,0.252814485
09-02-2025 21:00,112,Plant_C,64.50125059,6.456423975,34.40215441,306.2853069,118,4,0,21,Plant_C_21,71.1220736,9.180851263,4.963046005,1.554269152,30.19903839,5.089974326,Normal,-0.721155677,0.960823271,0.825763699,0.355143764
09-02-2025 22:00,105,Plant_A,64.85221598,4.401180586,37.63825342,283.8581822,55,2,0,22,Plant_A_22,69.92974993,9.751110512,4.90406155,1.476241908,30.46123454,5.121647011,Normal,-0.520713404,-0.34064943,1.401310724,0.17998263
09-02-2025 23:00,118,Plant_A,39.96654486,4.67189154,25.53032938,283.4731936,162,2,0,23,Plant_A_23,69.39384782,10.18604226,5.034862093,1.361011497,29.7326421,4.867720472,Normal,-2.888983003,-0.26669176,-0.86330198,-1.339658914
10-02-2025 00:00,131,Plant_C,86.36311451,3.240411519,29.92720229,212.8994952,134,3,0,0,Plant_C_0,69.62419999,10.16446366,5.005202758,1.588475163,29.60873407,4.958045445,Normal,1.646807454,-1.110997062,0.064232614,0.200014335
10-02-2025 01:00,145,Plant_A,85.06550969,4.619175005,28.89387325,272.6839348,75,0,0,1,Plant_A_1,70.0679844,10.03369148,5.005595568,1.56592091,29.84342144,5.277661089,Normal,1.494716608,-0.246768889,-0.179918373,0.356009782
10-02-2025 02:00,136,Plant_A,66.93068948,6.832474746,31.07810399,235.8551932,55,1,0,2,Plant_A_2,69.75589442,10.17563848,4.960897012,1.515682073,29.43957917,4.711905633,Normal,-0.277643997,1.234808914,0.347741434,0.434968783
10-02-2025 03:00,117,Plant_B,63.02120675,6.05779137,31.97346235,185.1173718,185,3,0,3,Plant_B_3,69.02431075,9.613041986,4.878057198,1.476730434,29.86624156,5.047470995,Normal,-0.624474959,0.798882548,0.417480516,0.197296035
10-02-2025 04:00,130,Plant_C,72.68555751,3.095309931,39.07355938,237.0358276,137,7,0,4,Plant_C_4,69.53871031,10.56763131,5.018311107,1.49013259,30.0224288,5.155061979,Normal,0.297781699,-1.290489981,1.755775316,0.254355678
10-02-2025 05:00,125,Plant_A,78.4036445,6.321937179,33.63513075,248.5978063,61,3,0,5,Plant_A_5,70.49812515,10.44497394,4.844027499,1.446834172,29.5906115,4.892022127,Normal,0.756873056,1.021478279,0.826758167,0.868369834
10-02-2025 06:00,131,Plant_B,54.12792228,5.401618022,32.10084823,306.9537252,185,1,0,6,Plant_B_6,70.7631374,10.01668159,5.015230181,1.496378679,30.10426032,5.31540556,Normal,-1.660751115,0.258215281,0.375622873,-0.34230432
10-02-2025 07:00,129,Plant_B,69.32765078,3.424835616,30.30112315,284.2203737,84,1,0,7,Plant_B_7,69.45952426,10.21893043,5.033684647,1.384431978,30.45160553,5.138927362,Normal,-0.012904822,-1.162100455,-0.029282837,-0.401429372
10-02-2025 08:00,141,Plant_B,79.07751195,4.696123434,23.90659706,309.1566605,174,6,0,8,Plant_B_8,69.98509404,9.381026635,4.995888051,1.59046444,29.83693972,5.259500418,Normal,0.969234846,-0.188476151,-1.127548662,-0.115596656
10-02-2025 09:00,137,Plant_A,74.13441302,8.348338483,31.85626662,258.0164797,165,2,1,9,Plant_A_9,70.35933564,9.138365117,5.090360133,1.368954302,29.85478625,4.867043686,Normal,0.413102052,2.379902927,0.411231231,1.068078737
10-02-2025 10:00,146,Plant_B,54.20947643,4.290925124,34.37879353,286.0318024,62,3,1,10,Plant_B_10,70.19295398,10.62185673,5.018405227,1.43639094,29.89444279,5.026458738,Normal,-1.504772467,-0.506463862,0.89214912,-0.373029069
10-02-2025 11:00,132,Plant_A,68.80242092,5.677847937,32.97217443,225.4995717,142,1,1,11,Plant_A_11,69.60283438,10.10263138,4.857118154,1.535582355,29.88804306,4.649940654,Normal,-0.079228216,0.534474612,0.663262522,0.372836306
10-02-2025 12:00,101,Plant_A,82.10027587,6.091937487,28.05431526,211.193283,65,4,0,12,Plant_A_12,70.03110293,10.0593719,4.907405224,1.537268948,29.5868745,5.158765955,Normal,1.19979389,0.770543283,-0.297078653,0.55775284
10-02-2025 13:00,141,Plant_B,76.19167464,5.993718732,26.29247821,293.5896568,163,2,0,13,Plant_B_13,69.89461065,9.740478955,4.990573274,1.691357177,29.97253808,4.999224567,Normal,0.64648402,0.593100897,-0.736126138,0.167819593
10-02-2025 14:00,106,Plant_A,83.18675215,4.74569109,34.17716207,263.98224,71,3,0,14,Plant_A_14,70.96643275,10.37419149,5.035399571,1.409789457,30.07860376,4.661558674,Normal,1.177953907,-0.205497693,0.879224868,0.617227028
10-02-2025 15:00,105,Plant_C,56.28977856,5.155357365,34.61875371,245.5247649,66,2,0,15,Plant_C_15,69.43299306,10.06097218,4.955177281,1.727204919,29.47925237,4.982482978,Normal,-1.306356312,0.115898282,1.031514079,-0.052981317
10-02-2025 16:00,107,Plant_B,77.83017092,5.154392892,21.62676054,225.3683022,78,3,1,16,Plant_B_16,70.40836544,10.45942488,5.083648484,1.50878129,29.87473942,4.653709552,Normal,0.709580647,0.046888445,-1.772345006,-0.338625305
10-02-2025 17:00,131,Plant_A,67.79242169,6.639389784,28.42778695,234.304698,171,3,0,17,Plant_A_17,70.00539996,9.62484479,4.951220563,1.585119075,30.01788406,5.405554536,Normal,-0.229923528,1.065010981,-0.29415985,0.180309201
10-02-2025 18:00,109,Plant_B,67.10203217,2.975915604,32.78055188,242.2098956,90,2,0,18,Plant_B_18,69.49478453,10.00403475,4.970398434,1.51358465,29.95643959,4.844068283,Normal,-0.239178733,-1.317721364,0.583004228,-0.324631956
10-02-2025 19:00,106,Plant_A,62.95322204,3.646153657,27.52110928,300.1038081,133,1,0,19,Plant_A_19,69.84150867,9.635253612,4.821412477,1.404049517,30.56182925,4.932201592,Normal,-0.714904548,-0.83704941,-0.616503587,-0.722819182
10-02-2025 20:00,117,Plant_A,55.04735027,6.636596169,23.16849483,227.0711494,80,3,0,20,Plant_A_20,68.83519275,10.16381862,5.024899414,1.446778824,30.30680669,4.996137183,Normal,-1.356561248,1.113989732,-1.428766184,-0.557112567
10-02-2025 21:00,112,Plant_A,74.71076768,3.548356199,32.81230607,175.0365053,129,2,0,21,Plant_A_21,69.22470436,9.856421687,5.171875821,1.437319159,30.4262097,5.315257624,Normal,0.556597871,-1.129547054,0.448914527,-0.041344885
10-02-2025 22:00,111,Plant_A,70.25893133,4.532884753,27.45777411,257.0082578,151,3,0,22,Plant_A_22,69.92974993,9.751110512,4.90406155,1.476241908,30.46123454,5.121647011,Normal,0.03375835,-0.251433586,-0.586424722,-0.26803332
10-02-2025 23:00,114,Plant_A,77.31696365,6.718820876,23.9941914,237.4817358,69,2,0,23,Plant_A_23,69.39384782,10.18604226,5.034862093,1.361011497,29.7326421,4.867720472,Normal,0.777840463,1.23728476,-1.178878435,0.278748929
11-02-2025 00:00,131,Plant_A,74.95825909,4.864413636,43.58379737,272.4882705,194,2,0,0,Plant_A_0,70.54999773,10.49563554,5.077785611,1.369782351,29.95081063,4.896091056,Normal,0.420008997,-0.155770715,2.784463481,1.016233921
11-02-2025 01:00,121,Plant_A,77.3719547,6.131378527,31.60766706,205.6714468,137,6,0,1,Plant_A_1,70.0679844,10.03369148,5.005595568,1.56592091,29.84342144,5.277661089,Normal,0.727944478,0.718927087,0.334285508,0.593719024
11-02-2025 02:00,108,Plant_A,68.12457063,6.621802419,34.9881688,260.4541919,56,2,0,2,Plant_A_2,69.75589442,10.17563848,4.960897012,1.515682073,29.43957917,4.711905633,Normal,-0.160316602,1.09581385,1.177568073,0.704355107
11-02-2025 03:00,134,Plant_A,69.54928092,5.886390683,25.75418791,266.8480818,57,3,0,3,Plant_A_3,68.70991151,9.921641502,4.871035383,1.405933803,30.32647732,5.245916571,Normal,0.084599852,0.722192822,-0.871590189,-0.021599172
11-02-2025 04:00,108,Plant_A,86.03615306,3.045198288,26.53596197,234.4481965,155,5,0,4,Plant_A_4,70.97532804,10.69031777,4.871677913,1.544447434,29.90032351,5.131628984,Normal,1.408828563,-1.182610417,-0.655612779,-0.143131544
11-02-2025 05:00,139,Plant_C,59.67618612,5.102107067,37.59532315,227.7471686,124,3,0,5,Plant_C_5,70.67430571,9.973610996,4.982449978,1.457799829,30.06569678,4.849684827,Normal,-1.102721932,0.082080603,1.552601177,0.177319949
11-02-2025 06:00,147,Plant_B,72.14727019,5.068762383,26.5918653,241.2921544,86,3,0,6,Plant_B_6,70.7631374,10.01668159,5.015230181,1.496378679,30.10426032,5.31540556,Normal,0.138182768,0.035774503,-0.660795301,-0.162279343
11-02-2025 07:00,146,Plant_B,81.88746127,2.775129856,28.16931698,284.0292836,74,3,0,7,Plant_B_7,69.45952426,10.21893043,5.033684647,1.384431978,30.45160553,5.138927362,Normal,1.21616808,-1.631394556,-0.44411769,-0.286448055
11-02-2025 08:00,110,Plant_B,65.64946996,4.945224439,23.24292647,230.8454163,156,2,0,8,Plant_B_8,69.98509404,9.381026635,4.995888051,1.59046444,29.83693972,5.259500418,Normal,-0.462169467,-0.031854602,-1.253733762,-0.582585944
11-02-2025 09:00,107,Plant_C,68.6158281,4.050928593,34.3638957,214.6438728,96,3,0,9,Plant_C_9,69.23174726,8.975573022,5.151517069,1.548076606,29.8577388,4.916904737,Normal,-0.068621709,-0.710939285,0.916462112,0.045633706
11-02-2025 10:00,130,Plant_A,82.30498129,3.351504752,36.73570168,251.0264506,171,3,0,10,Plant_A_10,70.67538897,10.36484873,5.015488189,1.606991672,29.97786208,4.808496682,Normal,1.122022388,-1.035464879,1.405395499,0.497317669
11-02-2025 11:00,128,Plant_A,61.1090333,4.132210751,27.63193954,202.2262689,179,4,0,11,Plant_A_11,69.60283438,10.10263138,4.857118154,1.535582355,29.88804306,4.649940654,Normal,-0.84075136,-0.472073282,-0.485189744,-0.599338129
11-02-2025 12:00,111,Plant_A,73.75895131,3.118584218,29.43244822,267.545893,96,3,0,12,Plant_A_12,70.03110293,10.0593719,4.907405224,1.537268948,29.5868745,5.158765955,Normal,0.370584607,-1.163635686,-0.029934732,-0.274328604
11-02-2025 13:00,135,Plant_C,88.19406631,1.572970221,34.8753304,227.5014175,68,2,0,13,Plant_C_13,69.25615063,9.692918335,4.8893469,1.601409755,30.07269774,4.984930789,Normal,1.953788841,-2.070910752,0.963430158,0.282102749
11-02-2025 14:00,110,Plant_A,88.36298996,6.96727271,27.36304579,260.5803566,70,2,0,14,Plant_A_14,70.96643275,10.37419149,5.035399571,1.409789457,30.07860376,4.661558674,Normal,1.676907277,1.370327412,-0.582542912,0.821563926
11-02-2025 15:00,120,Plant_B,56.82413386,5.162028802,27.2186814,291.7320691,197,4,0,15,Plant_B_15,69.99696622,9.81808611,5.070658381,1.550165702,29.98411846,4.863806274,Normal,-1.341690449,0.058942358,-0.568574674,-0.617107588
11-02-2025 16:00,106,Plant_A,66.82036619,3.886058885,36.78565181,248.7787845,99,3,1,16,Plant_A_16,69.76457785,9.482072136,4.936084874,1.419538536,30.00870933,4.743120844,Normal,-0.310502981,-0.739695304,1.428793974,0.126198563
11-02-2025 17:00,100,Plant_C,52.49298054,5.151144977,25.14010734,251.4434032,110,5,0,17,Plant_C_17,69.74207151,9.93631839,5.078716656,1.435601972,29.82069682,5.044914464,Normal,-1.735963996,0.050451533,-0.927783715,-0.871098726
11-02-2025 18:00,131,Plant_B,76.04893018,4.440779726,30.90712745,274.5597734,163,1,0,18,Plant_B_18,69.49478453,10.00403475,4.970398434,1.51358465,29.95643959,4.844068283,Normal,0.655150228,-0.3499102,0.196258145,0.167166058
11-02-2025 19:00,107,Plant_B,66.3190406,7.604591254,32.98422988,181.9712198,111,5,0,19,Plant_B_19,71.06100577,10.3756073,4.816544931,1.531419644,29.19577049,5.085044455,Normal,-0.457030132,1.820563249,0.745019914,0.70285101
11-02-2025 20:00,145,Plant_B,81.76862658,6.194138874,28.03417877,209.9499649,193,3,0,20,Plant_B_20,69.17855886,9.900941467,4.886566316,1.577796295,29.8127888,5.133076648,Normal,1.271603086,0.828733444,-0.3464998,0.584612243
11-02-2025 21:00,148,Plant_C,75.73841325,3.365883332,30.57007344,287.0909485,71,7,1,21,Plant_C_21,71.1220736,9.180851263,4.963046005,1.554269152,30.19903839,5.089974326,Normal,0.502822616,-1.027597229,0.07289527,-0.150626448
11-02-2025 22:00,145,Plant_C,66.72135648,5.036736893,31.39557296,212.0169101,106,3,0,22,Plant_C_22,70.13889966,9.788397602,5.016664223,1.50365849,30.17038154,4.768637064,Normal,-0.349142251,0.013349222,0.256926959,-0.02628869
